date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:30	2441/2441	---M-Z	200	added ('OK')	application/x-javascript	etag:%22989-643b86ac-30708d32a5cbc8a8;gz%22	https://maharashtralottery.club/public/assests/vendor/jquery/counterup.min.js	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/vendor/jquery/counterup.min.js	(from https://maharashtralottery.club/)
15:24:30	23070/23070	---M-Z	200	added ('OK')	application/x-javascript	etag:%225a1e-643b86ac-eaec90abc510019b;gz%22	https://maharashtralottery.club/public/assests/vendor/jquery/jquery.validate.min.js	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/vendor/jquery/jquery.validate.min.js	(from https://maharashtralottery.club/)
15:24:30	17799/17799	---M-Z	200	added ('OK')	application/x-javascript	etag:%224587-643b86ac-e7e63d98ec9b40ac;gz%22	https://maharashtralottery.club/public/assests/vendor/jquery/additional-methods.min.js	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/vendor/jquery/additional-methods.min.js	(from https://maharashtralottery.club/)
15:24:31	461387/461387	---M-Z	200	added ('OK')	application/x-javascript	etag:%2270a4b-643b86ac-9b79e4bcd4a5146f;gz%22	https://maharashtralottery.club/public/assests/vendor/jquery/jquery-ui.js	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/vendor/jquery/jquery-ui.js	(from https://maharashtralottery.club/)
15:24:31	81084/81084	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213cbc-643b86ac-49e309505778a7f4;gz%22	https://maharashtralottery.club/public/assests/vendor/bootstrap/js/bootstrap.bundle.min.js	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://maharashtralottery.club/)
15:24:31	4008/4008	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fa8-643cbcc4-b663a56372f77067;gz%22	https://maharashtralottery.club/public/assests/vendor/jquery/main.js	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/vendor/jquery/main.js	(from https://maharashtralottery.club/)
15:24:31	86550/86550	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215216-643b86ac-fd0089c4b67839d6;gz%22	https://maharashtralottery.club/public/assests/vendor/jquery/jquery.dataTables.min.js	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/vendor/jquery/jquery.dataTables.min.js	(from https://maharashtralottery.club/)
15:24:32	203117/203117	---M-Z	200	added ('OK')	application/x-javascript	etag:%223196d-643b86ac-920a28796a7766de;gz%22	https://maharashtralottery.club/public/assests/vendor/jquery/jsapi.js	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/vendor/jquery/jsapi.js	(from https://maharashtralottery.club/)
15:24:32	33693/33693	---M-Z	200	added ('OK')	application/x-javascript	etag:%22839d-643b86ac-e651e66af87ca216;gz%22	https://maharashtralottery.club/public/assests/vendor/bootstrap/js/bootstrap-datepicker.min.js	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/vendor/bootstrap/js/bootstrap-datepicker.min.js	(from https://maharashtralottery.club/)
15:24:32	5537/5537	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215a1-643b86ac-df76a2b4db4ed35a;gz%22	https://maharashtralottery.club/public/assests/vendor/bootstrap/js/toastr.min.js	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/vendor/bootstrap/js/toastr.min.js	(from https://maharashtralottery.club/)
15:24:33	4291/4291	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210c3-643b86ac-6b1604e286de9c31;gz%22	https://maharashtralottery.club/public/assests/vendor/jquery/admin-main.js	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/vendor/jquery/admin-main.js	(from https://maharashtralottery.club/)
15:24:33	70139/70139	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Dec%202024%2009:54:33%20GMT	https://maharashtralottery.club/public/assests/images/slideshow_bg.jpg	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/images/slideshow_bg.jpg	(from https://maharashtralottery.club/public/assests/css/style.css)
15:24:33	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:34%20GMT	https://maharashtralottery.club/public/assests/images/social-icon.svg	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/images/social-icon.html	(from https://maharashtralottery.club/public/assests/css/style.css)
15:24:34	768/768	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Dec%202024%2009:54:34%20GMT	https://maharashtralottery.club/public/assests/images/header-border.jpg	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/images/header-border.jpg	(from https://maharashtralottery.club/public/assests/css/style.css)
15:24:34	20/20	---M--	422	error ('Unprocessable%20Entity')	text/plain	date:Tue,%2003%20Dec%202024%2009:54:34%20GMT	https://maharashtralottery.club/public/assests/images/counts-bg.png	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/images/counts-bg.png	(from https://maharashtralottery.club/public/assests/css/style.css)
15:24:34	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:34%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Thin-webfont.eot?	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Thin-webfontd41d.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:35	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:35%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Thin-webfont.woff	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Thin-webfont.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:35	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:35%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Thin-webfont.ttf	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Thin-webfont-2.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:35	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:35%20GMT	https://maharashtralottery.club/public/assests/fonts/roboto/Roboto-Light-webfont.eot?	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/roboto/Roboto-Light-webfontd41d.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
